vehicle_id,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,battery_voltage_v,battery_current_a,battery_temp_c,battery_charge_percent,battery_health_percent,vehicle_speed_kph,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_type,organisation_type,vehicle_type,tyre_pressure_psi,fault_indicator,maintenance_status,engine_temp_rpm_ratio,battery_stress_index,brake_wear_heat_ratio,fuel_efficiency_score,combined_failure_risk,label,organisation_type_enc,vehicle_type_enc,failure_type_enc
VEH0000,2023-01-01 00:35:00,87581.87639290161,90.96730530258532,1643.0099708548928,17.66833461634425,93.7048788383141,56.58812590201304,6.411598907865395,1.2539358574610264,3126.742621794265,1048.5744978650926,9.758499268769862,61.821589888146576,0,11.975265688888223,9.340355746649454,22.156319029996418,73.69238697426917,91.90538980995204,96.9590592676391,34.661878122775825,75.15867104435883,0,0,0,No Failure,NGO,Medical Van,25.2,0,CRITICAL,0.05533257517609939,0.06313031187647303,6.032859397176686,15.120087917663716,0,2,3,4,9
VEH0000,2023-01-01 00:37:00,32860.36281152711,105.38100238465496,1263.1363800520303,58.604055696746336,90.32689375368324,6.276536316358434,4.385562655402748,2.3828168370787064,2354.8511629267628,1054.113647588531,8.353926967436772,129.3261179271799,0,12.29828596553752,1.6155176842145618,28.31912919540025,89.4201027705024,90.5231437879234,81.39568724167214,32.11699753305246,83.71649026508811,0,0,0,No Failure,NGO,Medical Van,31.1,0,WARNING,0.08336205179089744,0.012447900507612335,10.803809441457764,18.5556878211737,0,1,3,4,9
VEH0000,2023-01-01 00:38:00,42438.352071951405,91.89313446565876,979.640091585408,33.17885066156872,88.87900337739389,38.15282829293422,5.597947731948579,1.6602826976582297,1762.6841521220545,931.5367038096792,6.563395087803532,126.66823409056742,0,12.294488607970717,0.0,15.178102976446027,58.866888397934325,91.80866683502374,126.94168462250585,33.963678230822055,83.35568325277788,0,0,0,No Failure,NGO,Medical Van,28.6,0,WARNING,0.09370729919586956,0.0,8.313736654107782,22.67241822926017,0,1,3,4,9
VEH0000,2023-01-01 00:44:00,50275.24767683619,96.20926670165268,3128.5870232374614,31.02456843846417,98.19185937355324,17.56647304834337,3.654278859593992,1.3289193888242767,3872.8864920833344,1046.436474019186,8.189346080241423,80.39471171348116,0,12.37710913635396,18.19086779771577,22.52561079818348,57.50086609285235,94.36981463000444,75.43773455330988,32.43712627858778,76.44687969185722,0,0,0,No Failure,NGO,Medical Van,30.4,0,WARNING,0.030741841012021823,0.08274119787926702,6.583801172429361,20.63802447118606,0,1,3,4,9
VEH0000,2023-01-01 00:50:00,23572.46661562373,88.53653924167058,1566.5096276476943,30.29343909373785,88.88937385586726,3.055729228125255,5.721271570444628,1.9400147259120395,863.9056130770136,1105.4362906272747,8.839650096852155,59.972078446826,0,12.464125396575804,17.056687652134823,30.762307903469924,48.55143866983421,92.7388523861958,0.9035347063438208,31.55433476904405,75.12782057490193,0,0,0,No Failure,NGO,Medical Van,29.7,0,WARNING,0.05648229374803535,0.0993581074432869,5.301321890509106,0.1578979073643677,0,1,3,4,9
VEH0000,2023-01-01 00:50:00,13590.31703220692,102.17083382498885,3233.586945341116,45.00271266433656,91.49273471678276,14.360853888083051,5.495234148819342,1.5793311862486088,608.4357146337741,924.1876474531736,6.232070624407486,49.3050767017946,0,13.136116884254482,30.40805910203144,19.01862067758149,58.47988066542645,94.27637164068256,80.15474120337295,32.872800955432886,77.86015357702132,0,0,0,No Failure,NGO,Medical Van,31.0,0,WARNING,0.03158698020844637,0.13248297245249407,3.0727272014741205,14.583574686422551,0,1,3,4,9
VEH0000,2023-01-01 00:52:00,36403.26418311487,96.31099863843345,2837.347878096824,55.60385289219107,87.19444580298625,89.06294667162834,3.0913396541963043,1.400079175553936,1578.1787023625834,1101.8486756583386,7.223017345670495,87.56800414809598,0,11.904157166791606,21.40674605966384,28.514505523886463,97.7720590406113,97.2020175962511,156.97405003266925,28.56639240530572,85.0611986708668,0,0,0,No Failure,NGO,Medical Van,31.4,0,WARNING,0.0339320628671536,0.0503107165720872,6.3250521288744315,50.76222782308389,0,1,3,4,9
VEH0000,2023-01-01 00:55:00,60573.41054584397,90.38094225000596,2856.6748192720597,48.63537234518675,93.60863391269449,98.40971320597323,4.32231194907154,1.4377633242296894,4610.73032033537,1094.932876627923,9.237195012305524,113.16364575064678,0,11.918672696841504,23.348379052788555,22.245222307710584,45.80716890952118,91.55023113935688,90.8184992308286,29.845340120459458,77.16553532230097,0,0,0,No Failure,NGO,Medical Van,28.8,0,WARNING,0.03162744117716964,0.16551495270421523,10.453146641021835,21.00669586203061,0,1,3,4,9
VEH0000,2023-01-01 00:56:00,37332.45808305246,100.94083544077812,2813.37108080767,37.38683836514948,86.47167998175127,71.23964688029525,5.455385060988972,2.566877458167854,1567.1082630886203,968.194125166375,7.186986140808642,124.98339780974142,0,12.862836524546436,23.796122195228804,21.614388327424077,65.09870057533318,97.164352208311,48.89378028946202,31.684129031298,81.51303569685727,0,0,0,No Failure,NGO,Medical Van,30.5,0,WARNING,0.03586621399329119,0.05245512971569835,8.982539478897847,8.96083757706792,0,1,3,4,9
VEH0000,2023-01-01 00:56:00,31391.284155407044,112.99835223973837,961.7952510156352,57.7993456464876,87.28328177134112,99.06439353967228,7.059168090436938,1.9186112832665287,1090.8695288865026,1159.3977643401552,7.745845922206134,99.57412844721826,0,12.286638497002611,-26.111755972895537,25.799318259088768,83.55612099854802,90.82623808659984,39.40993319935926,30.62053942929624,84.38972664669173,0,0,0,No Failure,NGO,Medical Van,27.0,0,CRITICAL,0.11736488326104481,0.19494635400820198,7.712858567901153,5.58201061143861,0,2,3,4,9
VEH0000,2023-01-01 00:56:00,31391.284155407044,84.11870563097045,961.7952510156352,57.7993456464876,87.28328177134112,99.06439353967228,7.059168090436938,4.416521158486659,1090.8695288865026,1159.3977643401552,7.745845922206134,99.57412844721826,0,12.286638497002611,-26.111755972895537,25.799318259088768,83.55612099854802,90.82623808659984,39.40993319935926,30.62053942929624,84.38972664669173,0,0,0,No Failure,NGO,Medical Van,23.3,0,CRITICAL,0.08736925690299693,0.19494635400820198,7.712858567901153,5.58201061143861,0,2,3,4,9
VEH0000,2023-01-01 00:56:00,31391.284155407044,84.11870563097045,961.7952510156352,57.7993456464876,87.28328177134112,99.06439353967228,7.059168090436938,1.9186112832665287,1090.8695288865026,1159.3977643401552,7.745845922206134,99.57412844721826,0,12.286638497002611,-26.111755972895537,25.799318259088768,83.55612099854802,90.82623808659984,39.40993319935926,30.62053942929624,84.38972664669173,0,0,0,No Failure,NGO,Medical Van,33.0,0,NORMAL,0.08736925690299693,0.19494635400820198,7.712858567901153,5.58201061143861,0,0,3,4,9
VEH0000,2023-01-01 01:00:00,31490.411857509225,96.88726327052626,2647.9799688137464,38.43896429721184,93.0290108552688,20.871930897358524,6.814661760637247,2.0804837985359548,1091.620958726107,971.6275126551692,7.727313914752201,20.0,0,10.431924656699866,22.58502662954917,24.251833483658835,73.7067756373165,90.81468072662508,74.02839183079452,28.39229958437796,83.16000743906686,0,0,0,No Failure,NGO,Medical Van,26.0,0,CRITICAL,0.03657530989708233,0.19884230665546115,1.5454627829504402,10.861511975012247,0,2,3,4,9
VEH0000,2023-01-01 01:00:00,31490.411857509225,96.88726327052626,2647.9799688137464,38.43896429721184,93.0290108552688,20.871930897358524,6.814661760637247,2.0804837985359548,1091.620958726107,971.6275126551692,7.727313914752201,20.0,0,10.431924656699866,22.58502662954917,24.251833483658835,73.7067756373165,90.81468072662508,74.02839183079452,28.39229958437796,83.16000743906686,0,0,0,No Failure,NGO,Medical Van,20.7,0,CRITICAL,0.03657530989708233,0.19884230665546115,1.5454627829504402,10.861511975012247,0,2,3,4,9
VEH0000,2023-01-01 01:00:00,31490.411857509225,96.88726327052626,2647.9799688137464,38.43896429721184,93.0290108552688,20.871930897358524,6.814661760637247,2.0804837985359548,1091.620958726107,971.6275126551692,7.727313914752201,20.0,0,13.19895949128687,22.58502662954917,24.251833483658835,73.7067756373165,90.81468072662508,74.02839183079452,28.39229958437796,83.16000743906686,0,0,0,No Failure,NGO,Medical Van,32.8,0,NORMAL,0.03657530989708233,0.15716008865558967,1.5454627829504402,10.861511975012247,0,0,3,4,9
VEH0000,2023-01-01 01:06:00,58244.82560650501,93.01619018226774,2632.445237694757,32.38296160065763,90.09861474924377,20.22785327684521,7.604307509753756,1.2681456845223975,3258.702027649648,960.2706084874062,8.75358431955803,20.0,0,11.797627145358849,16.223783102067344,24.78381325475465,71.06937327403597,91.88168049317711,33.528510071392894,34.75928242571233,75.80312719187513,0,0,0,No Failure,NGO,Medical Van,30.1,0,WARNING,0.03532110288486252,0.11163150865716337,1.750716863911606,4.408567310183422,0,1,3,4,9
VEH0000,2023-01-01 01:08:00,23075.54692522256,103.9235595928053,1671.4859017440936,38.894489581809296,81.36075652578198,90.43413303927176,5.953312129661549,1.7832395664559952,4129.858007445474,925.8682174109616,8.39331917598355,40.74893181684646,0,11.878120073230232,21.74995728364049,15.17796902329398,52.81786319602444,95.17023637264025,58.89969400171562,28.617362176743164,76.63760550302106,0,0,0,No Failure,NGO,Medical Van,31.6,0,WARNING,0.06213718123688352,0.08843007894320423,3.4201879081918354,9.891939273439391,0,1,3,4,9
VEH0000,2023-01-01 01:10:00,41247.88789315733,96.75264420002034,2874.171008489666,37.97231718461737,87.87140989027974,95.8926059454204,5.567272002133162,2.423833857953505,1857.445178509426,989.0446456527076,6.530011523396706,34.24193375262988,1,13.216158060089484,2.320660793829638,21.276436539850927,64.35145585678303,91.83997747138528,24.32086378463926,30.623312513303286,83.428664660524,0,0,0,No Failure,NGO,Medical Van,33.7,0,NORMAL,0.03365109202699033,0.014327319286665594,2.2360022198805978,4.367757856534689,0,0,3,4,9
VEH0000,2023-01-01 01:10:00,13043.90479139706,97.14853105065951,1606.1400780156844,46.12899718290486,92.65973365608612,6.988462383822927,5.289520819087975,1.7918820154185062,2030.654065331156,1038.4881678971933,9.65717571061418,184.6522165001765,0,12.603599487090232,9.48056270024548,28.350323313339285,43.0291699548588,99.18238902551572,134.80054604954412,32.56010078672972,81.42442526132848,0,0,0,No Failure,NGO,Medical Van,31.1,0,WARNING,0.060448079404881484,0.00614966950433145,17.832189000965755,25.479636251158762,0,1,3,4,9
VEH0000,2023-01-01 01:12:00,31563.621499185363,105.46531237980588,1034.8959736345723,37.28125077075677,85.18948934488911,80.15403887103238,4.329063312370847,2.401856558221982,1092.7670711696724,1035.860891099883,7.702459793784875,107.4336055852716,1,13.189686680713448,-38.37557478119358,23.086666117447106,86.17192843955786,90.8044841479273,62.44846362497369,34.38606270699021,76.16459043164384,0,0,0,No Failure,NGO,Medical Van,31.8,0,WARNING,0.10181071754702112,0.26752451542104283,8.275030275218967,14.42206709693147,0,1,3,4,9
VEH0000,2023-01-01 01:24:00,63596.23023085967,93.4456018943644,2843.9506975959152,43.22280530971019,89.70223086980324,8.881638670401122,2.5039759278499343,1.4929324819911178,3984.001274874616,1013.9930184341932,9.347128463252876,187.3533155360568,0,11.719256111106,0.0,20.171715658700613,46.54760776187669,94.8889791500436,16.293358102834056,29.794215315016928,81.54009652280116,0,0,0,No Failure,NGO,Medical Van,29.8,0,WARNING,0.032846123475295814,0.0,17.51215508331874,6.5043970769088135,0,1,3,4,9
VEH0000,2023-01-01 01:27:00,31463.27166908277,91.13052748236468,2723.042460576982,41.71971512863537,90.99796256174103,13.892586315695333,1.5646302794795997,1.891411289414044,1091.4550854179054,1021.8043028297064,7.729656723454166,26.4305648992146,0,12.62292036897779,51.582360454325205,29.47293403207304,60.2166992580878,90.8194269063714,70.29442827280373,33.490971019058684,76.10724809177461,0,0,0,No Failure,NGO,Medical Van,29.0,0,WARNING,0.03345415088098966,0.3751256477001807,2.042991936779058,44.898485417750685,0,1,3,4,9
VEH0000,2023-01-01 01:27:00,31463.27166908277,91.13052748236468,2723.042460576982,41.71971512863537,90.99796256174103,13.892586315695333,1.5646302794795997,1.891411289414044,1091.4550854179054,1021.8043028297064,7.729656723454166,26.4305648992146,0,12.62292036897779,51.582360454325205,29.47293403207304,60.2166992580878,90.8194269063714,70.29442827280373,33.490971019058684,76.10724809177461,0,0,0,Engine Overheat,NGO,Medical Van,21.5,1,CRITICAL,0.03345415088098966,0.3751256477001807,2.042991936779058,44.898485417750685,0,2,3,4,4
VEH0000,2023-01-01 01:28:00,31428.08801495574,103.5214314124777,742.050436956051,50.39884834258126,83.50315535589729,80.28024443021758,10.792361754035737,1.286237205232908,1091.245803247352,1094.2826098216906,7.738504770901991,99.99231964366302,0,12.405697349948596,25.597456300791773,28.84773659503304,49.47222057087424,90.8214621013984,82.07779779814499,30.634997106057163,79.03923350176734,0,0,0,No Failure,NGO,Medical Van,31.1,0,WARNING,0.13931952161492456,0.18937128563516473,7.737910426160433,7.604470198310119,0,1,3,4,9
VEH0000,2023-01-01 01:28:00,31428.08801495574,103.5214314124777,742.050436956051,50.39884834258126,83.50315535589729,80.28024443021758,10.792361754035737,1.286237205232908,1091.245803247352,1094.2826098216906,7.738504770901991,99.99231964366302,0,12.405697349948596,25.597456300791773,28.84773659503304,49.47222057087424,90.8214621013984,82.07779779814499,30.634997106057163,79.03923350176734,1,0,0,Low Oil Pressure,NGO,Medical Van,23.9,1,CRITICAL,0.13931952161492456,0.18937128563516473,7.737910426160433,7.604470198310119,1,2,3,4,8
VEH0000,2023-01-01 01:28:00,31428.08801495574,103.5214314124777,742.050436956051,16.987644652801215,83.50315535589729,80.28024443021758,10.792361754035737,1.286237205232908,1091.245803247352,1094.2826098216906,7.738504770901991,99.99231964366302,0,12.405697349948596,25.597456300791773,28.84773659503304,49.47222057087424,90.8214621013984,82.07779779814499,30.634997106057163,79.03923350176734,0,0,0,No Failure,NGO,Medical Van,27.6,0,CRITICAL,0.13931952161492456,0.18937128563516473,7.737910426160433,7.604470198310119,0,2,3,4,9
VEH0000,2023-01-01 01:28:00,31428.08801495574,103.5214314124777,742.050436956051,50.39884834258126,83.50315535589729,80.28024443021758,10.792361754035737,1.286237205232908,1091.245803247352,1094.2826098216906,7.738504770901991,99.99231964366302,0,12.405697349948596,25.597456300791773,28.84773659503304,49.47222057087424,90.8214621013984,82.07779779814499,30.634997106057163,79.03923350176734,1,0,0,Brake Pad Worn,NGO,Medical Van,25.8,1,CRITICAL,0.13931952161492456,0.18937128563516473,7.737910426160433,7.604470198310119,1,2,3,4,3
VEH0000,2023-01-01 01:33:00,57266.23877101683,81.99924239233994,682.1555866874587,45.2801614314629,86.36742411184977,24.84495078305812,4.897171380557841,2.16024082395796,649.6714962767147,1098.483058794117,8.398413009547944,150.42436655918692,1,11.87214926962644,34.647724813178854,26.6149589727406,96.3786187696528,91.76096687054432,47.30073968930471,33.44995277044579,76.12886821474238,0,0,0,No Failure,NGO,Medical Van,31.1,0,WARNING,0.12003011318394488,0.2404279994409819,12.633259570636842,9.656815985870576,0,1,3,4,9
VEH0000,2023-01-01 01:34:00,45310.29897394414,95.56076690512263,1835.54803968896,51.923225109171234,90.336883608227,67.00309891265891,3.36569949346973,0.9860993964363092,4736.588565625771,1071.0379048440566,8.802188407240292,130.24129189270306,0,12.331336177323427,9.80564993985891,35.75763471533323,93.4235018329086,93.4560124336031,30.48242054051645,32.56111665149115,79.94991866228241,0,0,0,No Failure,NGO,Medical Van,34.3,0,NORMAL,0.05203281637070976,0.0520323565334431,11.464083896419499,9.054096036679882,0,0,3,4,9
VEH0000,2023-01-01 01:36:00,94077.04347035466,86.41127716605935,1501.3966519441178,58.94955704949519,93.370707187597,32.328549010644274,1.870364468340215,0.910010398101359,2169.4958676500546,902.4822106431404,9.764652566818494,20.0,0,13.027223861385432,0.4768246701340946,32.48960265928269,85.66455879532344,92.11821631832036,55.27292983060374,29.322051356817692,77.79262572559735,0,0,0,No Failure,NGO,Medical Van,33.4,0,NORMAL,0.05751562149332681,0.00288468247404334,1.952930513363699,29.536165063360123,0,0,3,4,9
VEH0000,2023-01-01 01:38:00,75549.9732323709,103.86582655407187,949.660335636844,38.36698705541392,89.53966415822335,56.80106959012336,6.323137341707285,2.360563976471725,4017.871232606767,986.9270191535328,9.39414182975386,65.53933496452368,0,13.03051343038951,0.0,24.798519095982694,43.44530268309622,93.71642654123764,49.03133668209708,32.999270641679416,82.82327292801536,0,0,0,No Failure,NGO,Medical Van,30.9,0,WARNING,0.10925650588387337,0.0,6.156858080844816,7.753047417034813,0,1,3,4,9
VEH0000,2023-01-01 01:45:00,64256.4532164955,98.71686642340596,657.409374402637,61.21583082049588,92.37377157858786,6.273136171699812,6.298698109176804,1.0230044907948757,4073.446457914975,882.7850562925698,9.360680818342097,63.80875938290883,0,12.334461923615974,0.0,20.1764705380475,56.56292346287516,95.00584755585176,112.05417105395006,31.827463071897043,81.44100608524641,0,0,0,No Failure,NGO,Medical Van,31.7,0,WARNING,0.149932352516958,0.0,5.97293429997801,17.787228707153464,0,1,3,4,9
VEH0000,2023-01-01 02:00:00,43782.71521774115,97.07457171253,3179.392521623003,42.8566229490656,88.0314082773896,60.09042480768633,9.62019287622062,1.7851689768149324,2494.011690686602,780.4660064277159,7.435586997793496,65.05115225166637,0,12.182466886155574,17.96468119137977,19.196652609244577,79.35092399160389,91.6144534140197,91.80187292973768,34.35982309161574,78.90150303357288,0,0,0,No Failure,NGO,Medical Van,33.6,0,NORMAL,0.030522827309061636,0.12364598060653809,4.836935018739755,9.541631075355713,0,0,3,4,9
VEH0000,2023-01-01 02:06:00,31560.288546871983,92.4171869857926,2465.544515871138,56.49345676951815,90.94256339311002,39.481119254160745,2.9199171167305247,1.2029347867167637,1092.4863509886516,939.0287517218032,7.705246054021781,100.50090396451232,0,12.178040389365949,21.00091790449422,32.66815213134412,88.96980442447497,90.8070565083345,117.59786973607306,29.287110098384595,77.33299759440646,1,0,0,Excessive Vibration,NGO,Medical Van,24.9,1,CRITICAL,0.03746828260796767,0.15851844266621454,7.743841936981806,40.26059796852576,1,2,3,4,5
VEH0000,2023-01-01 02:06:00,31560.288546871983,92.4171869857926,2465.544515871138,56.49345676951815,90.94256339311002,39.481119254160745,2.9199171167305247,1.2029347867167637,1092.4863509886516,939.0287517218032,7.705246054021781,100.50090396451232,0,12.178040389365949,21.00091790449422,32.66815213134412,88.96980442447497,90.8070565083345,117.59786973607306,29.287110098384595,77.33299759440646,0,0,0,No Failure,NGO,Medical Van,34.4,0,NORMAL,0.03746828260796767,0.15851844266621454,7.743841936981806,40.26059796852576,0,0,3,4,9
VEH0000,2023-01-01 02:06:00,31560.288546871983,92.4171869857926,2465.544515871138,21.149365932961853,90.94256339311002,39.481119254160745,2.9199171167305247,1.2029347867167637,1092.4863509886516,939.0287517218032,7.705246054021781,100.50090396451232,0,12.178040389365949,21.00091790449422,32.66815213134412,88.96980442447497,90.8070565083345,117.59786973607306,29.287110098384595,77.33299759440646,0,0,0,No Failure,NGO,Medical Van,22.8,0,CRITICAL,0.03746828260796767,0.15851844266621454,7.743841936981806,40.26059796852576,0,2,3,4,9
VEH0000,2023-01-01 02:10:00,31501.58122739097,101.91465607800733,2380.472929127903,41.92645018959038,89.95882231801211,46.13251516587536,1.9527309960010752,1.8026255616436373,1091.9122784963072,1015.0234541934584,7.718379386881566,58.593846982319846,0,12.235806257366,14.392275615532174,17.661554645464957,92.1998697032941,90.8129549335507,69.3598923143259,28.142885462098352,82.33260408320837,0,0,0,Low Oil Pressure,NGO,Medical Van,22.2,1,CRITICAL,0.0427947993157867,0.10805309972858435,4.522495407464302,35.50124989381483,0,2,3,4,8
VEH0000,2023-01-01 02:10:00,31501.58122739097,101.91465607800733,2380.472929127903,41.92645018959038,89.95882231801211,46.13251516587536,1.9527309960010752,1.8026255616436373,1091.9122784963072,1015.0234541934584,7.718379386881566,58.593846982319846,0,12.235806257366,14.392275615532174,17.661554645464957,92.1998697032941,90.8129549335507,69.3598923143259,28.142885462098352,82.33260408320837,0,0,0,No Failure,NGO,Medical Van,31.3,0,WARNING,0.0427947993157867,0.10805309972858435,4.522495407464302,35.50124989381483,0,1,3,4,9
VEH0000,2023-01-01 02:10:00,31501.58122739097,101.91465607800733,2380.472929127903,41.92645018959038,89.95882231801211,46.13251516587536,1.9527309960010752,4.416521158486659,1091.9122784963072,1015.0234541934584,7.718379386881566,58.593846982319846,0,12.235806257366,14.392275615532174,17.661554645464957,92.1998697032941,90.8129549335507,69.3598923143259,28.142885462098352,82.33260408320837,0,0,0,No Failure,NGO,Medical Van,24.0,0,CRITICAL,0.0427947993157867,0.10805309972858435,4.522495407464302,35.50124989381483,0,2,3,4,9
VEH0000,2023-01-01 02:13:00,18276.510999510312,103.63924411562648,1830.9051856628523,52.55864258123472,90.44419487579545,54.10971192812198,6.043679873814244,1.543966452012778,3056.321874712247,1131.3025846293283,7.5129439764139,85.31363765243862,0,12.877827281505423,3.9761526016428,22.90488269497817,55.65925448594852,94.11826992015556,88.28119656360836,28.619179504843355,80.90038999046942,0,0,0,No Failure,NGO,Medical Van,29.4,0,WARNING,0.05657456779245149,0.018158995262494527,6.409565801068468,14.60477616789029,0,1,3,4,9
VEH0000,2023-01-01 02:13:00,60271.565953033656,99.87459818093495,691.863355411483,48.143590404212944,90.99998548600124,54.63512886007518,8.716528553776037,0.951362828350745,1964.4316299018976,884.6805140982938,9.407151484298748,38.78173146719276,0,11.210604515629017,28.94625978505745,25.540982766073352,59.846644574229536,97.12261133645124,52.7035539065858,32.28572001362466,81.35810294963187,0,0,0,No Failure,NGO,Medical Van,20.1,0,CRITICAL,0.1441476120809141,0.07428877788326853,3.6482562273527788,6.045699028282164,0,2,3,4,9
