vehicle_id,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,battery_voltage_v,battery_current_a,battery_temp_c,battery_charge_percent,battery_health_percent,vehicle_speed_kph,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_type,organisation_type,vehicle_type,tyre_pressure_psi,fault_indicator,maintenance_status
VEH0016,2023-01-01 12:48:00,44173.60177258443,88.89478542656653,2069.1738667347495,36.08087119647793,91.28623772104349,84.33497029800394,4.294647882261449,1.4382947178044827,2889.4844213981414,960.7200555206891,6.673804897569859,139.9457415227737,0.010507766296970072,12.607049355334079,36.680691504907806,23.381162440505,45.83611463082331,90.86467369419739,32.70670077185125,28.76186061460253,77.00896423398896,0.0,0.0,0.0,No Failure,NGO,Ambulance,35.6,0,NORMAL
VEH0021,2023-01-01 08:00:00,76020.60801835959,90.9817319815105,4126.487393305573,20.26932770625285,88.64671929027378,5.788019557917357,9.868298006180094,4.313388304460453,1067.0994314366442,967.9186998162252,8.107136959064292,107.96275452325702,0.0,11.535219590638643,35.199142269989764,21.29346675912226,81.44972281041385,93.01289346087358,94.73588069750144,29.327850969125,81.68158288034424,0.0,0.0,0.0,No Failure,Government Agency,Ambulance,24.2,0,CRITICAL
VEH0033,2023-01-01 02:36:00,36269.838645290496,101.373448999451,947.5230374790253,47.42917302389452,86.68945225524757,3.029871394493471,10.084915400811365,2.3123224136612945,1564.151672220802,1073.9468992479842,7.183572229762814,62.29245755127972,0.9877142097612828,12.291081031057104,41.857775794806436,26.01403558717159,44.07503244404002,97.30762452227574,15.137626078436654,28.28349710616843,76.79462310955674,0.0,0.002167279572485434,0.0003395617106333281,No Failure,Government Agency,Community Outreach Vehicle,29.5,0,WARNING
VEH0041,2023-01-01 03:15:00,59522.72941773089,101.77048306193059,2231.6269014689105,47.91366991905692,91.6524749531168,66.51024600041016,3.18036179287761,1.6276171125421897,814.9856591984822,870.0661296308966,7.838674459175966,0.0,0.0,13.427652562475885,15.625159876278556,27.691663789919,40.35631539429657,96.47684362038791,115.73587698000318,30.296747651286378,76.12880798357591,0.002945476828289022,0.0,0.00228643890835796,No Failure,Government Agency,Ambulance,30.8,0,WARNING
VEH0006,2023-01-01 03:30:00,88514.55303241705,96.53616015427815,688.0829160396105,40.656520111194354,92.2906055302589,3.2112852310222646,1.2508390672179315,1.2684685048499487,3942.0149521883277,956.6253493415105,7.763861303929831,150.3676086452608,0.010509376675650724,12.334513417358819,26.961760670226262,41.67036774703203,51.937651362147605,93.59026313981506,102.46186393779097,31.385429162506533,83.33537616034852,0.00020273894591593108,0.0,0.0,No Failure,Local Authority,Ambulance,30.7,0,WARNING
VEH0035,2023-01-01 02:10:00,60635.917191293775,95.7093590534921,2274.312375542299,37.35635805695665,89.46910050455838,95.01639918540091,7.685915733784022,1.4116081371890397,4582.6719490356945,1066.3492539064805,9.244141913863633,40.27278904025291,0.0,12.443165282637633,29.438877678993656,29.494449344969766,47.94599677409545,91.59245385875587,107.74579909935763,32.24527368356085,81.92394443543768,0.002173951147044642,0.0,0.0013882028626911842,No Failure,Emergency Service,Medical Van,32.1,0,NORMAL
VEH0042,2023-01-01 05:50:00,86862.85529675908,99.83023880194047,1406.0585789854551,41.176444419644184,87.3067690878718,92.10138746589391,9.76064303523896,1.2874137717833867,4953.025674665557,1109.6286198307346,6.839583352581575,124.53400953103292,0.0,11.788841861927619,0.0,27.181349327580534,84.61029651318641,95.39741915685788,81.79349468374066,31.70785570656951,76.14702053523376,0.0015590634877879102,0.0,0.0,No Failure,Local Authority,Field Inspection Vehicle,29.5,0,WARNING
VEH0018,2023-01-01 01:06:00,57916.930945044565,93.15491037098556,2598.757101480068,31.812567732749937,90.18020073584613,18.762221467002437,7.489299040265934,1.2457863907508615,3218.2182794023643,959.166872420397,8.76958395581604,18.08286282506333,0.005294022738498644,11.8443710931386,16.926707168528633,25.096421695886075,70.81525742205396,91.83951576539395,33.52690272525697,34.58351112222244,75.70135774998565,0.0010623155211189734,0.0027974958483958094,0.0,No Failure,Local Authority,Community Outreach Vehicle,30.4,0,WARNING
VEH0043,2023-01-01 04:40:00,86794.97532802155,99.99486373850347,2465.254856277096,35.129494907346,91.22722407413528,63.16104764934648,5.732478928265254,1.973233063422633,3863.506901525032,1096.7224908034882,7.274634627282347,108.28442099099485,0.005685453885322571,13.110124026876033,0.0,17.429395768330306,47.25794674074515,96.11941934472978,117.68824300571745,32.21687016815468,80.74824439509075,0.0,0.0,0.0054869968702151144,No Failure,Emergency Service,Community Outreach Vehicle,34.5,0,NORMAL
VEH0019,2023-01-01 00:48:00,59400.38180871294,97.47509375637642,3571.200541335585,49.0422381012111,89.15682274791226,83.50901113139992,8.921685273787121,2.1837051721782577,1976.5519934950776,996.9903649566892,9.510332945809736,131.5893257292569,0.0,11.365366363789187,17.304388781002686,16.1084138197864,57.95406041788608,97.18535259815737,54.082431982506506,31.63312865232458,77.13891689803681,0.0,0.0,0.0,No Failure,Emergency Service,Emergency Response Vehicle,23.2,0,CRITICAL
VEH0024,2023-01-01 16:30:00,56925.76108967906,101.99740174396116,1205.5327044971382,44.09461008342552,90.10035487470144,20.684365584104704,3.983171360072834,1.2045699751932646,657.1400609234572,803.2656641137796,8.262296285274939,146.60709749045887,0.0,12.513851708993338,13.114549608370872,29.60924637509826,95.7069978220206,91.45219203333176,77.22538566351155,33.37961814587465,81.6296964466991,0.0,0.0,0.0,Brake Pad Worn,NGO,Emergency Response Vehicle,23.2,1,CRITICAL
VEH0038,2023-01-01 10:48:00,59355.540275881496,94.10896306028006,1438.9054715753778,37.96227813263443,86.50578725144774,65.73718777143034,0.0,1.7658939469740225,3198.627880970749,889.611194669456,8.644744825130951,140.81839284977485,0.0,11.912464749653049,22.057209809800693,28.33116020806408,72.45116732795309,91.8216687725216,28.869833341377653,32.59341780943508,84.806239548061,0.0,0.0,0.0,No Failure,Local Authority,Community Outreach Vehicle,30.2,0,WARNING
VEH0028,2023-01-01 15:46:00,46373.31056467994,94.84783039562082,2149.576926490397,47.846722667221535,90.16033327712984,54.14018341962746,4.629668591755373,5.995203393639773,4719.032432369195,1125.736629176239,8.71652388706784,21.503852967877197,0.0,12.559756572419005,-3.344461542195061,24.13236961551715,70.30700864326869,93.3920187848898,67.18648814941427,30.247406568463145,83.73881846146807,0.0,0.0,0.0,No Failure,NGO,Community Outreach Vehicle,21.5,0,CRITICAL
VEH0015,2023-01-01 18:27:00,59914.45439347634,85.36971539467135,1005.1548024981914,40.3470734945573,86.10073182649475,56.97720455303845,3.413376934804692,1.45044700680711,4466.827292189207,955.7759143818344,9.15108954294162,131.2725029643286,0.006667745664889976,11.903879177808264,2.894595954347908,31.42826037759282,53.69151013695676,91.40737215775565,50.491692308523795,30.682714611977865,78.75103382624363,0.0,0.0,0.0019479359456909453,No Failure,Emergency Service,Medical Van,28.7,0,WARNING
VEH0018,2023-01-01 16:30:00,58592.19233997508,86.96925451222202,2132.6416806693624,54.742987589377634,89.45234737896433,81.0613111231633,10.241388521364836,2.3959856395699894,2014.9301711980813,977.0967209952153,9.41698955094936,101.58293550031075,0.0,13.069482582012931,9.718425652804331,24.397884990039522,81.31237975383286,97.20594027480338,60.94839330029755,34.07414032549084,75.4294499277697,0.0,0.0,0.0,No Failure,Local Authority,Community Outreach Vehicle,34.1,0,NORMAL
VEH0025,2023-01-02 06:48:00,61040.49005957439,99.57432906499241,2089.8287286793266,53.08197729357586,89.48300021100468,40.329898298404366,4.740393247331264,1.7750623384100641,2509.1113473223163,1084.2816673866457,7.350977100096267,77.97681220214368,0.002939119400420597,12.586759951074304,29.275694921965275,15.498004966065613,77.72050094424205,94.24429028842778,47.65277649045849,29.1116308181908,75.17108904593847,0.0,0.003013745924424706,0.002226964510075534,No Failure,Government Agency,Medical Van,34.1,0,NORMAL
VEH0018,2023-01-01 11:44:00,39368.40698086844,87.51869336184404,2034.8875272519663,48.456292405117814,95.5485597703011,8.517616389416558,2.639538259817581,1.2209449732455484,4405.361933149804,1145.1932772711161,9.420707441032407,54.34612222097801,0.0,12.20919218493508,0.0,28.80094209777785,53.36638529303143,92.44373169238557,38.14614718281987,29.12252616380806,83.51750102986404,0.0,0.002233620343660035,0.0,No Failure,Local Authority,Community Outreach Vehicle,29.3,0,WARNING
VEH0038,2023-01-01 15:50:00,43107.090078567235,97.31825281791124,2366.4541931375197,39.568639811773274,85.95453615860539,40.918477781151616,4.05408311599672,2.125533722143793,2739.7738692995954,881.971393076639,6.713445146299289,147.106915080783,0.003296184370372092,12.770712268001095,15.553465991231361,30.491187036836838,44.63903143621626,90.7911815424705,83.12637489331692,30.57728120384778,79.29189252195334,0.0,0.0007443180291873889,0.0,No Failure,Local Authority,Community Outreach Vehicle,34.1,0,NORMAL
VEH0045,2023-01-01 15:30:00,56875.00305206041,103.26620898806281,1946.5572715242176,39.359708568135524,94.7348771110285,4.4739495516359975,13.35540764481912,1.534737799887471,676.9105158680653,1111.009386331237,8.265719236605323,185.4407363250981,0.0,12.534096531489773,0.0,28.66399243634736,65.26077257902782,91.43949185801479,57.48774654050639,32.01329062578756,75.49725078025898,0.00036585300717786206,0.0,0.0,No Failure,Government Agency,Medical Van,31.2,0,WARNING
VEH0015,2023-01-01 21:51:00,18419.836589279246,91.54028274256125,2256.142317190138,46.23814513799696,90.53354463982159,95.63268742457505,6.540963235176073,1.5209317193089171,3060.662332845829,905.6816901378897,7.463537868871499,46.9320247528383,0.0,12.805954404998463,53.95290720071528,30.960010257614194,96.40904944605575,93.93148744904927,101.1918069213257,30.182162539531618,81.27603414858746,0.0,0.0,0.0,No Failure,Emergency Service,Medical Van,33.7,0,NORMAL
VEH0039,2023-01-01 04:00:00,23695.432322990957,87.87305184675928,798.4287332918009,44.88301579310444,93.30871611297506,14.315787838071335,5.367789192963651,1.7441289580650925,819.9155201068876,991.8728121372276,8.766547615444948,68.64780712512447,0.0,12.043203140945849,-1.7566464699405877,30.422088329615505,76.4652013908192,92.8421689113499,58.582009010205965,34.96290769895885,77.02496062125944,1.0,0.0,0.0,Excessive Vibration,Emergency Service,Emergency Response Vehicle,26.9,1,CRITICAL
VEH0014,2023-01-01 00:52:00,36913.5183679105,96.52287937396738,2807.4011619196503,55.40639746917383,87.10838082987578,89.04630063931687,3.073673411163909,1.3945768428394851,1525.2181868893024,1098.4799061002511,7.22074718064708,89.88255607879425,0.0,11.923214061598534,20.20620592791171,28.61998147927377,97.36387757119526,97.24707174891788,158.2101709745475,28.588996549766364,84.9976958984636,0.0,0.0,0.0,No Failure,Local Authority,Emergency Response Vehicle,31.7,0,WARNING
VEH0031,2023-01-01 07:15:00,81587.59860350101,96.1529672744844,1591.0549129929868,56.55860325108391,88.92807543519753,91.27513171818161,8.687786708587447,1.7489765215134392,2998.03188734181,1065.4030144101387,7.832923820702219,90.8888645205309,0.0,12.158185529135174,14.948521735924372,26.929324648917518,73.37193529277151,91.33571679958874,28.268391284574218,28.056517627169633,83.935374731965,0.002387110572575991,0.000770430277778571,0.00025071525348334216,No Failure,Emergency Service,Ambulance,33.1,0,NORMAL
VEH0003,2023-01-01 09:06:00,87823.93175729449,94.51590129593733,2400.8566264293804,44.036178576180404,93.45527135405207,81.60805243590147,4.845136497848136,0.9909680646834114,4944.45844888259,744.277021702164,6.75618016857336,213.78241170387352,0.019464365754643997,13.085599825611421,38.87565205172013,19.26179705000157,51.9184341403757,95.53185904026267,37.79400959229039,31.91462990920539,84.49773871039204,0.0019301502529106263,0.0,0.0,No Failure,Emergency Service,Community Outreach Vehicle,33.0,0,NORMAL
VEH0039,2023-01-01 05:19:00,85805.64693345597,89.49364443355005,2544.15029040122,34.776805976255034,89.93950826215456,99.29616262521694,8.375594779990772,1.1858980868842617,1849.2888071289337,1068.4465911075079,6.302480201808441,85.9607166905938,0.0,12.86829547258052,4.455078476706643,14.113233760582371,84.20457400457224,94.88144421648373,82.86071284459105,31.73255267244106,84.23483009800319,0.004483609813264686,0.0,0.0006283499908394068,No Failure,Emergency Service,Emergency Response Vehicle,29.1,0,WARNING
VEH0016,2023-01-01 04:46:00,64703.804947458666,103.5156263814931,1380.5584933448567,48.41331261891475,92.30136581677101,37.761020584810666,10.112503144991226,1.8893891859124736,4062.0536125718845,1003.1711398973624,9.336972016842802,0.0,0.009449015156559125,12.86173859717117,33.53827030329032,25.126649469600803,84.75622100924227,94.67366778594399,60.49662805406518,34.07439098188361,76.20630718033281,0.0,0.0,0.0006835851084454186,No Failure,NGO,Ambulance,28.8,0,WARNING
VEH0037,2023-01-01 14:28:00,60341.855701933,104.30912306554677,3451.812108180404,27.35161074261328,89.41743917772938,15.528665923802759,0.5501285714847874,0.5762973318214971,4529.240232731473,997.2836803985598,9.12690674927773,80.8053474078753,0.0,12.209867547110502,6.34100061906587,25.08308776462272,62.809100032109754,91.30648739750033,28.743482746670516,30.835638811597526,81.01929257603403,0.0005077592309351368,3.6219294788099984e-05,0.0,No Failure,Government Agency,Field Inspection Vehicle,30.6,0,WARNING
VEH0017,2023-01-01 02:34:00,60610.00070600421,92.4532261895869,2478.7220668967598,41.52925309762284,88.9802274163792,63.859552882653034,6.424131483358581,1.3584799135747168,732.9445779921459,1154.4667089865175,7.814479742100945,2.2759604425959297,0.008144323999444527,12.136812949138447,0.0,38.52134253866553,92.10351518415061,96.30057806223778,17.210519258977783,28.718429050442058,83.04754268506655,0.0,0.0,0.003460718438054997,No Failure,Government Agency,Field Inspection Vehicle,33.9,0,NORMAL
VEH0034,2023-01-01 14:42:00,42736.374733848905,93.92675352104986,3451.770460731695,18.16950268928983,88.0037534456557,78.94161536659912,9.024208571364866,1.8460576390693224,514.3819128042235,952.0497461205396,9.057654476907498,80.95604117730133,0.0,12.523276647880571,6.636840339086305,20.37586198744537,63.974649682270986,94.2772739435442,120.9061252661132,31.394922824143062,82.81469757521315,0.0,0.0,0.0,No Failure,Local Authority,Emergency Response Vehicle,20.9,0,CRITICAL
VEH0049,2023-01-01 00:00:00,48806.278464004296,99.15399292308243,3075.5560454792253,47.240673590852815,95.03153676872294,16.055697775107525,9.108369821790417,0.7058336750093004,3825.6620484000737,1023.3769380181843,8.20629208139778,0.0,0.006783905029677177,12.620068424409633,10.046961033254036,33.84983478254457,71.86948940023149,94.50781409610748,83.26854708549669,32.834740392368204,75.72373788773068,0.0,0.0008038677856359773,0.0,No Failure,Government Agency,Emergency Response Vehicle,32.7,0,NORMAL
VEH0005,2023-01-01 19:33:00,58866.851905239404,97.46384056633248,693.44059735738,43.878928128284976,87.4975110896802,59.97965103989385,0.0,1.9492530085293798,1965.26378733472,923.8653791409587,9.387186587777014,80.27122086772992,0.0,12.699504865105903,0.0,22.31283691025289,87.38913467697579,97.19414042409701,48.366518480387555,31.082078777377653,83.61235231915973,0.0,0.0016615132085869438,0.0,No Failure,Government Agency,Medical Van,32.6,0,NORMAL
VEH0046,2023-01-01 14:18:00,15513.898522846943,94.8067777653845,3892.0956597496693,42.71380943606175,89.01396568644105,2.2026340350046105,3.403847750445162,1.282398838531624,2064.590774543599,1086.4194500847743,9.50963545187844,135.22571543304764,0.006239183261450441,12.821899949024548,16.378476191700408,20.782147059464243,73.3105183021735,98.99526017591228,59.516810825719844,30.694219993702482,83.55987548866435,0.0027542750637086096,0.002343571124549537,0.001954936515759302,No Failure,Local Authority,Ambulance,29.9,0,WARNING
VEH0033,2023-01-01 07:14:00,100564.59739010854,98.92015196814633,2336.082412853218,48.494926946838,92.31463071021142,6.035862139565903,2.0117251796686983,1.40610810293205,883.9488408539495,1057.8605809306694,9.279057881678721,87.5807101300213,0.00943326299740453,13.055670893053748,0.0,37.99031174704896,80.92932755983885,92.80978891247202,63.09045243443698,31.20811353455433,76.58646144008115,0.0017950657345667802,0.0,0.0,No Failure,Government Agency,Community Outreach Vehicle,30.9,0,WARNING
VEH0016,2023-01-01 03:09:00,74310.08334138476,96.2757892372654,1986.354996971916,38.426589693242896,88.40133063144718,73.27216850040863,4.713858734029379,1.315388542505392,3405.922710567517,953.1792780812262,8.975020450146907,157.298181085663,0.0,12.269063096800728,18.168603273277192,20.463629635624542,54.77602933349445,94.79614332445004,60.70295487504289,33.33536141832283,82.4695265366353,1.0,0.0,0.0,Battery Dead,NGO,Ambulance,27.6,1,CRITICAL
VEH0028,2023-01-01 21:00:00,47372.578514182205,93.48165700690652,3847.3697351745595,43.706151231454356,95.23484864800224,53.732167651052805,5.722313253539081,1.676191190350976,4758.0970312759855,1099.8695801501406,8.59728469804782,95.82555685306717,0.0,12.689692908259941,0.9172193953569733,17.163110791522783,67.0895038606533,93.39899073245684,62.55062013357855,31.306683726213805,79.05440569997528,0.0010002571535183418,0.0,0.004644241466851189,No Failure,NGO,Community Outreach Vehicle,34.1,0,NORMAL
VEH0001,2023-01-02 02:21:00,40239.79903232341,96.38120130830949,1745.553690524739,45.36491262879161,85.60892995682525,98.97344090974222,4.628262368838801,1.2982603674079602,4397.264687403434,1141.3611889158346,9.358212365185096,72.76582257516289,1.0,12.727420055918948,39.29023355710335,19.52535242543089,57.18556406345323,92.421958963326,106.19135065656148,32.723362277412484,83.59604725606071,0.0,0.0,0.0,No Failure,Government Agency,Ambulance,34.1,0,NORMAL
VEH0036,2023-01-01 04:20:00,18084.77106865948,100.01108738144136,1691.186372429103,48.54769720319559,92.50522257314668,29.699805992190495,0.572464007667949,5.535606746637983,3060.874407318467,1097.719133598359,7.438252727402602,93.1064486114995,0.0,12.785257011723106,1.520135210978269,25.11422527331316,72.88553292788365,93.99447482289544,36.045526417745634,32.71209250897377,77.96931906371533,0.0,0.0,0.0,No Failure,NGO,Ambulance,21.4,0,CRITICAL
VEH0032,2023-01-01 08:13:00,14150.974101876973,101.09346948358495,2708.254102091954,43.432814104009786,88.85750899486412,24.833039639161125,5.857912180732896,0.281187283265139,663.626731929658,1012.5106735206724,6.094631812689348,159.5495789299978,0.0,10.251249232704174,38.6903294124806,12.658598637868776,64.56198834324445,94.10889813559618,100.76771136573484,31.721595059882667,84.71813004465129,0.0,0.0,0.0,No Failure,NGO,Field Inspection Vehicle,20.5,0,CRITICAL
VEH0017,2023-01-02 05:00:00,29004.603411179494,88.64302070326652,1995.4496876719052,38.43234454916084,91.5559032201157,97.3203015014546,1.2645358787362015,1.173206962347798,2292.095904296401,898.0542466614901,7.89133529911736,100.1036904309814,0.0012988805222663054,12.898107845960075,25.912753602477093,25.33344748419799,73.58658875223955,93.24457517672292,73.00685918884967,28.04195378591501,75.36269993570524,0.0030342023363534006,0.00018236602789540977,0.0,No Failure,Government Agency,Field Inspection Vehicle,34.5,0,NORMAL
VEH0023,2023-01-01 06:30:00,63255.787346061225,83.752278451539,2639.7634466488907,38.306733720551875,90.34154868135542,95.93683145710276,0.0,0.8332728363568936,4025.3443766791993,995.6866635771676,9.380936776072536,14.834616237533329,0.0,11.921822045705941,12.593900850478596,27.98561843965617,91.63340834713817,94.94176816523402,99.99375020043851,32.60422245463812,81.97631143493007,0.0,0.0,0.0019157066654450733,No Failure,Emergency Service,Community Outreach Vehicle,30.2,0,WARNING
VEH0036,2023-01-02 02:31:00,18652.69447627756,92.1719904607574,1886.399492037388,49.55434467871275,89.3723707729685,21.50815571774636,5.085690213931688,1.441947695828447,3067.641234375099,1010.6336370152194,7.303094918839522,-31.239738471700704,0.0,11.762479171052698,58.14664598409496,23.475549409554034,64.08660137629782,93.92395143586108,32.54186731089814,30.497557172479144,76.56538177349272,0.0,0.0,0.0,No Failure,NGO,Ambulance,29.8,0,WARNING
VEH0006,2023-01-01 02:57:00,79583.55928333483,94.15220794976454,2932.261558489498,16.037443941749842,91.2544443966862,77.19722435595784,1.2804332350841063,0.7840535513245337,1119.1240567068096,1140.5780553177735,8.97195071517559,-9.88110415903364,0.0,10.016203260284614,-65.38971221027998,27.12871193853944,54.68471326898945,90.29097604124892,56.76757883193069,28.51509748740223,76.57930444286832,0.0,0.0,1.0,Battery Dead,Local Authority,Ambulance,25.0,1,CRITICAL
VEH0017,2023-01-01 12:21:00,14754.287990126992,92.57431490539932,1869.888149927721,52.09895083152945,90.47681109380206,9.539571355427723,6.5552360463899175,1.4203428158846645,2086.403884980484,1079.8160097243683,9.460127057320474,150.96176637181753,0.0,12.013898577546003,38.87826617588927,21.096079229747662,92.54575264082128,99.025563291829,0.0,28.90619629981862,84.68394564756187,1.0,0.0,0.0,Engine Overheat,Government Agency,Field Inspection Vehicle,26.3,1,CRITICAL
VEH0040,2023-01-01 17:06:00,15028.152947319972,95.48948816272312,2267.849138934498,40.66518555331698,88.2815404066278,37.46516798726359,4.128438236804414,1.8313562807746164,4039.713478059958,950.479264192517,9.539740319306404,91.93077583597707,0.0,12.976483426918428,-5.674193995791772,24.7626209605171,51.57228427949653,95.03572801819509,93.77349645847262,32.54885534193837,79.08328312355961,0.0,0.0,0.0,No Failure,NGO,Medical Van,32.6,0,NORMAL
VEH0042,2023-01-01 15:45:00,85755.33186220065,105.2162944435501,2678.746545480359,49.28153153106819,88.55452490247895,57.222985033999166,6.02663652385192,1.747516553872972,3908.5262358229975,992.8713176866579,7.182754189280815,50.23736373484076,0.0,12.411265877556973,0.0,24.61219602448795,72.90045696954036,95.91064851650175,65.2476627458386,29.041339215404506,80.61078699694781,0.0,0.0,0.0,No Failure,Local Authority,Field Inspection Vehicle,30.7,0,WARNING
VEH0006,2023-01-01 02:57:00,79583.55928333483,94.15220794976454,2932.261558489498,33.865864636818415,91.2544443966862,77.19722435595784,1.2804332350841063,5.087844823683379,1119.1240567068096,1140.5780553177735,8.97195071517559,-9.88110415903364,0.0,10.016203260284614,-65.38971221027998,27.12871193853944,54.68471326898945,90.29097604124892,56.76757883193069,28.51509748740223,76.57930444286832,0.0,0.0,1.0,Battery Dead,Local Authority,Ambulance,20.9,1,CRITICAL
